url_path,views_total,views_unique
/PhysiBoSS/PhysiBoSS/actions,129,3
/PhysiBoSS/PhysiBoSS,100,27
/PhysiBoSS/PhysiBoSS/tree/development,21,6
/PhysiBoSS/PhysiBoSS/actions/runs/7799167546/job/21269375342,14,5
/PhysiBoSS/PhysiBoSS/tree/master/documentation-deprecated,14,2
/PhysiBoSS/PhysiBoSS/releases,13,4
/PhysiBoSS/PhysiBoSS/tree/master,13,3
/PhysiBoSS/PhysiBoSS/commits/development,12,2
/PhysiBoSS/PhysiBoSS/actions/runs/7763471259,12,1
/PhysiBoSS/PhysiBoSS/pulls,11,6
