url_path,views_total,views_unique
/PhysiBoSS/PhysiBoSS,7,6
/PhysiBoSS/PhysiBoSS/commit/c52550cfc3bfb32ee3961f06693616bc48e5a573,1,1
/PhysiBoSS/PhysiBoSS/tree/development,1,1
