url_path,views_total,views_unique
/PhysiBoSS/PhysiBoSS/actions,128,3
/PhysiBoSS/PhysiBoSS,115,29
/PhysiBoSS/PhysiBoSS/tree/development,23,6
/PhysiBoSS/PhysiBoSS/commits/development,16,2
/PhysiBoSS/PhysiBoSS/pulls,15,6
/PhysiBoSS/PhysiBoSS/releases,15,4
/PhysiBoSS/PhysiBoSS/actions/runs/7799167546/job/21269375342,14,5
/PhysiBoSS/PhysiBoSS/tree/master/documentation-deprecated,14,2
/PhysiBoSS/PhysiBoSS/tree/master,13,3
/PhysiBoSS/PhysiBoSS/actions/runs/7763471259,12,1
