-355.47432923458064,-104.32713417778356,0,0
-358.404655158531,-97.50921791618381,0,0
-358.57544693083634,-84.64665442573818,0,0
-362.1130743471698,-60.5685593378199,0,0
-371.5482806439638,-43.13259325936023,0,0
-364.0089644976589,-35.23571943208589,0,0
-363.91200375037187,-36.603572386257284,0,0
-361.7425632915927,-10.797571047219654,0,0
-367.42263720627415,-16.096274245981363,0,0
-358.8601692841968,-5.022972056059505,0,0
-358.7474812322194,5.07197357491993,0,0
-359.4617052923197,17.58794400513271,0,0
-362.82307398505895,27.53771775600302,0,0
-358.1471937714779,33.0049594471363,0,0
-364.7914630383011,55.111372123986236,0,0
-362.94331182534233,54.81406527781705,0,0
-355.77356983363,75.2295052222985,0,0
-347.4996099285516,-136.04799054717964,0,0
-347.6145924809813,-132.72740630894143,0,0
-347.42576510997526,-111.33482336487465,0,0
-345.33756827563747,-113.56923529764407,0,0
-358.4953895952264,-106.20848693565229,0,0
-356.89607772589346,-93.35465421314382,0,0
-358.03973813249,-74.99829004479781,0,0
-351.4786419226524,-60.26822077573808,0,0
-362.02086322754616,-53.46703111417377,0,0
-350.6917248133183,-45.857682503474976,0,0
-359.6614928685005,-39.00048997534489,0,0
-352.5902812583559,-25.835630589197358,0,0
-356.00362754252114,-6.577445064700287,0,0
-364.46418239481875,-12.59319127246872,0,0
-364.73311145991795,0.25436789473151045,0,0
-361.25193906195085,17.86389098988899,0,0
-348.271323282373,27.49794144970041,0,0
-349.1429170926851,31.559292173430833,0,0
-351.73095601121764,42.72883617906486,0,0
-358.53720910609235,50.990045639166375,0,0
-354.63726924864415,68.31250050318272,0,0
-348.2135847606884,72.54754978152762,0,0
-353.6708188507793,78.81131050928614,0,0
-351.3598497327599,90.2728038563789,0,0
-349.5618097560688,114.59772552777585,0,0
-339.65842474581854,-138.647667196736,0,0
-341.36053556131793,-127.66587105952412,0,0
-353.6654301904343,-122.2945970147753,0,0
-339.1274670510406,-105.87717089185958,0,0
-339.24013364873304,-107.05436935551371,0,0
-348.27366756484804,-96.81779268893212,0,0
-340.67678487544765,-81.84091449887038,0,0
-354.7676885762022,-74.2788965337426,0,0
-350.7306084711167,-51.85743733812334,0,0
-349.8863780497088,-42.75642158943377,0,0
-350.53915379669627,-45.098669860140156,0,0
-341.1970725324752,-39.39677546237124,0,0
-354.8955563470988,-10.811321688325283,0,0
-347.4837071004551,-8.682216863833549,0,0
-342.98332245479315,2.9201848088761406,0,0
-354.35943533177283,9.431082563167228,0,0
-338.4452557744252,18.128813369863156,0,0
-336.65735328298155,36.084076348775916,0,0
-349.1736492669837,45.76631881689029,0,0
-348.8613147516443,60.62184612123233,0,0
-352.7502690834638,55.55573475240971,0,0
-342.85183948636075,68.06148261093325,0,0
-353.5704514545728,78.08735850285764,0,0
-337.21940631750937,93.4453024879355,0,0
-340.71759610243845,93.99321165989173,0,0
-336.47241051918127,108.02419415152413,0,0
-335.1983591862551,127.67483927970855,0,0
-335.0082217647982,135.2523051375497,0,0
-333.53276998965543,-166.76012801697098,0,0
-336.9027095317728,-154.52647032268686,0,0
-341.46335628157067,-142.74722548535482,0,0
-335.57358427900834,-129.777563976896,0,0
-339.1901295866571,-128.0412030301143,0,0
-327.39650080285446,-124.88970678809507,0,0
-330.0209042865616,-105.01174700636432,0,0
-328.8464760263448,-93.73014650142153,0,0
-342.14309081544985,-87.11727769151624,0,0
-325.5918572432691,-73.13864672515946,0,0
-327.3334695999023,-74.8754744388453,0,0
-343.65394095409476,-64.16336924625018,0,0
-326.2728662151985,-55.166948370883844,0,0
-328.38736114552574,-40.698708132318856,0,0
-343.7165394218204,-21.277979090987365,0,0
-326.3980353372192,-6.2397348682820954,0,0
-341.14599609799086,-3.144406205704011,0,0
-334.9628296726669,3.6124408752483617,0,0
-332.9501640511977,16.770367034598646,0,0
-338.2875524326831,23.343999210704723,0,0
-344.37954155760406,40.396516713041805,0,0
-326.60528789422256,51.34971877903786,0,0
-333.9269387183178,58.7683207858253,0,0
-328.69202766777767,66.59506640445201,0,0
-328.83199978620837,76.15564203619653,0,0
-339.17645038253204,79.75520042563593,0,0
-332.37586155975276,101.19591185598557,0,0
-330.5511735427744,105.75009358416537,0,0
-336.7775229629624,117.74725508366974,0,0
-341.3368066323392,134.18025013363467,0,0
-340.3168730173355,136.39047898087185,0,0
-327.47744839776396,151.95092322097327,0,0
-332.62644757313757,167.71317494754123,0,0
-318.1000999739053,-169.78848937214596,0,0
-319.71046781578707,-159.70353018121108,0,0
-316.2055369092734,-158.52989673572446,0,0
-326.07963025699706,-136.35151569921413,0,0
-319.4257546056722,-130.45862172053685,0,0
-323.98784041319567,-115.37012513182916,0,0
-328.0732190952146,-111.3136874204341,0,0
-324.83951665286895,-99.3099178556745,0,0
-325.82381978368227,-92.7331076270558,0,0
-320.9914618692649,-87.81401275510943,0,0
-317.9304524678527,-69.91002974835737,0,0
-315.53291491592853,-61.38818934668349,0,0
-324.76739516313756,-51.98295438837521,0,0
-318.80977917039513,-47.5205282269887,0,0
-317.1213920519251,-28.87708958087169,0,0
-329.4266097690955,-24.294484090193976,0,0
-330.73920107197586,-8.320313059884015,0,0
-330.91504479825795,3.6117766163776532,0,0
-331.8689188072897,17.590576222066385,0,0
-328.6698845257414,20.936825561181195,0,0
-330.5600275855488,34.98252895885601,0,0
-333.56651573705153,38.396764905380685,0,0
-323.8952618101545,57.24601826900916,0,0
-321.5453304183669,67.7157836820586,0,0
-329.3997766609678,75.5300801002305,0,0
-324.458851917363,86.81844228260425,0,0
-323.93525139987076,87.49460663423483,0,0
-322.57634804752905,110.24018153549139,0,0
-330.267237530386,114.25275303181584,0,0
-334.29301051884465,119.59018153163844,0,0
-315.6612647111058,132.7079285247798,0,0
-322.84199470089266,140.40113056208776,0,0
-329.0556134117889,144.83473849209204,0,0
-320.4608434425525,157.51293445335642,0,0
-327.85319044792624,171.5772218530328,0,0
-315.3351236161561,201.54128598036084,0,0
-323.3001318165976,-189.096758092731,0,0
-312.7997592522873,-167.57473812724015,0,0
-312.9634583980222,-160.93531114736453,0,0
-309.285751481038,-156.38222287873842,0,0
-323.13427385538773,-142.808789149558,0,0
-305.1303267430326,-135.7301705066413,0,0
-306.22827892395384,-132.38444483733022,0,0
-318.48914678268886,-115.2339867908261,0,0
-309.4920876987338,-106.1300603107771,0,0
-306.07032583014336,-88.71065749282724,0,0
-307.6378326680979,-92.30998044544855,0,0
-308.9300200782627,-77.51431335714395,0,0
-319.18511475867285,-70.98299621500986,0,0
-314.61459032699094,-52.00099704262156,0,0
-323.8606022135693,-53.44095847821679,0,0
-315.5204112860943,-36.13649433939764,0,0
-314.67479705088397,-28.410819204811407,0,0
-305.7067442134173,-17.6546337863704,0,0
-316.04320921193084,0.4362682065783723,0,0
-316.21793744908285,1.2829975967423657,0,0
-319.3848015212252,23.071475170723527,0,0
-315.4344571693715,24.190614925465074,0,0
-322.719336189426,32.21455649023157,0,0
-318.4391528473801,52.61167316526218,0,0
-312.79651794372535,47.09394517052218,0,0
-317.78582885427534,66.0628631744618,0,0
-320.2501643144166,77.54367671958077,0,0
-319.06411929861054,93.50832966395329,0,0
-322.7626872472361,105.52712776757714,0,0
-306.12743324107385,111.12756355177581,0,0
-312.2615699951611,118.86640309997978,0,0
-324.2507043276006,118.08944160136873,0,0
-317.40729431307454,128.15230062845382,0,0
-314.1609573360091,153.433729034341,0,0
-320.0443447892801,147.84473532533184,0,0
-315.57405054448793,160.5968789461237,0,0
-323.04942253812777,172.79139845931746,0,0
-319.3710529466273,184.07397710861764,0,0
-317.24801425526715,188.20817019168373,0,0
-296.83748980191837,-220.92819755906572,0,0
-297.2463847849858,-211.18739414251988,0,0
-310.13496620811094,-207.51707351711875,0,0
-301.1811174646298,-189.08850372933114,0,0
-307.6910957819331,-179.54018887668084,0,0
-298.1071340752257,-163.2237157175373,0,0
-301.65821851394804,-153.8463124587912,0,0
-310.9031414917153,-153.72903006926614,0,0
-304.76544162071355,-139.90039297375034,0,0
-306.6984837683016,-127.40607065978865,0,0
-312.20503184867215,-113.82572758402969,0,0
-302.49490118011676,-102.71603878890502,0,0
-313.5314739324721,-110.32023127773996,0,0
-306.44052674459766,-91.33777604610844,0,0
-310.502807866034,-81.5296613074223,0,0
-307.68350540730154,-69.88624645542399,0,0
-308.5041403108999,-58.34436544054596,0,0
-302.732550554911,-49.27062202828776,0,0
-307.2365955927359,-40.55259775828319,0,0
-310.4066671322098,-27.423406254588794,0,0
-299.352838669919,-22.849571313419162,0,0
-297.154630153964,-2.8515146657617008,0,0
-299.2301900642361,-1.0523854151378753,0,0
-297.3174243758485,16.296278563627904,0,0
-309.45579655891606,21.76136840945055,0,0
-313.29038052533645,33.07895507948727,0,0
-295.08914179932026,31.071919891884612,0,0
-301.42377287853367,44.8438956533266,0,0
-298.3234860662165,57.830243340147426,0,0
-297.6622169767484,70.77530173467343,0,0
-310.0473305865631,77.3123496764335,0,0
-304.85537248059904,92.87608268675365,0,0
-301.7777313142895,110.23275866418429,0,0
-308.62827716684455,120.52358503918518,0,0
-307.2696448430428,111.80576838744028,0,0
-303.0748089297822,137.1915885838773,0,0
-306.17641883193915,140.24508476327057,0,0
-303.5155431929435,147.85943266564792,0,0
-307.02856233505435,166.45974319675435,0,0
-311.2826732252478,180.70495975563,0,0
-312.89808375768945,181.17514407215867,0,0
-309.74365653578377,195.42120887884445,0,0
-295.4413264603277,207.21329116019317,0,0
-299.9294685867016,207.40281714223585,0,0
-299.33005961210426,216.00361586605896,0,0
-286.7778971896828,-228.18700141428272,0,0
-288.0535530119087,-219.7270733563114,0,0
-289.14040948770946,-200.13189722952376,0,0
-285.96881030616976,-192.3890118493694,0,0
-293.769847505474,-178.39213972885554,0,0
-295.4226864413923,-172.7889700870181,0,0
-298.1674281043808,-158.14802167637032,0,0
-285.1295063169458,-148.31735218801015,0,0
-294.5902826280758,-150.58731940105534,0,0
-293.48408999800955,-135.8306449572419,0,0
-300.07936791532586,-134.8113817266358,0,0
-293.33816293783406,-122.75650027518276,0,0
-293.5488095775862,-108.15558173865054,0,0
-289.64670141501887,-94.29816624396206,0,0
-299.4829052991114,-81.58281709292565,0,0
-297.0345422281733,-69.1509013386078,0,0
-297.0003993633873,-63.2701541995938,0,0
-285.87931270693326,-59.01701120665672,0,0
-290.61757446537143,-38.69384699881076,0,0
-302.15025983507564,-35.782251883120274,0,0
-286.9191839792986,-18.95595610370049,0,0
-294.21685164448263,-23.113726621434793,0,0
-302.1371527658407,-0.5033552758790982,0,0
-286.6669914509857,3.577271019714321,0,0
-286.4009595894547,22.66588849473704,0,0
-295.35044623003716,17.50073349757011,0,0
-288.32175704866216,29.15307583485273,0,0
-292.6565746158049,37.017862918036414,0,0
-295.4697370132363,53.62902599019595,0,0
-289.4586476433183,66.50931371284334,0,0
-301.5933329752874,83.82160985697739,0,0
-285.9098743873975,91.43740225048774,0,0
-301.15583331199485,93.40985298819398,0,0
-298.8361339233809,111.30766196910247,0,0
-289.3842116842569,118.82758133283347,0,0
-299.9310295664952,129.3564216784647,0,0
-286.64129147743614,137.96395377069007,0,0
-300.67869344734066,144.7913669089906,0,0
-296.19099221995737,165.93953431535098,0,0
-294.44350543628946,176.2105588684745,0,0
-297.0056586208091,176.1145758954803,0,0
-296.7697501783959,180.68365069871697,0,0
-293.32798619208165,194.24471428776715,0,0
-296.53544930894674,205.11301280185944,0,0
-285.6966861204669,224.1358851653354,0,0
-291.23204063052344,228.07054510374016,0,0
-284.3256675220212,-227.86242419661806,0,0
-279.156559520582,-217.7250951405813,0,0
-280.5087129819254,-222.78162397044628,0,0
-291.310846638784,-212.19352287064223,0,0
-283.03545524265843,-199.0551365177105,0,0
-286.9288175446438,-180.2564073061475,0,0
-285.95859603700285,-173.2699934539656,0,0
-289.0684231186657,-159.98654877714978,0,0
-274.6906243704488,-153.3984022834033,0,0
-282.37161336242235,-139.73447123078031,0,0
-290.04380652905644,-122.48524228527731,0,0
-281.7580415415442,-119.70277985116496,0,0
-290.33903912260683,-112.83572984431186,0,0
-278.40793951146816,-101.03445279792331,0,0
-284.95075399098334,-93.71554775226632,0,0
-284.90424479236367,-72.97760283165744,0,0
-285.58636203948197,-68.24242133667214,0,0
-285.03757354126526,-51.8298062689076,0,0
-289.91007379719355,-47.52607710754656,0,0
-288.7629983761725,-43.02591820653958,0,0
-280.3439541588854,-38.86434720258419,0,0
-291.3000018219936,-17.387123716807675,0,0
-293.30189103799904,-18.366699235467543,0,0
-280.5466683231538,8.47290685078023,0,0
-274.9593350071427,16.541821824049414,0,0
-274.1980597019342,10.962891936265999,0,0
-289.6237364986457,39.70153544909171,0,0
-274.7341829623657,34.12550213459934,0,0
-276.4515651842777,46.11756479183116,0,0
-275.4231204134022,61.230731756115695,0,0
-286.73925361572617,70.08376887093027,0,0
-293.92580625678244,87.39100519404384,0,0
-274.37750897224697,96.09528737042977,0,0
-292.5471831100963,104.11348025501268,0,0
-283.0980076322398,109.5975794009542,0,0
-283.7527781289941,123.99300821615857,0,0
-280.0228425948804,137.9132417837604,0,0
-292.13894882116256,147.4180364249338,0,0
-292.6644485594635,151.93027142548854,0,0
-288.4094236739485,165.0241960005246,0,0
-276.469951979024,175.24987412916857,0,0
-289.9467336659438,184.3298790160698,0,0
-288.01808331387014,186.9953611344635,0,0
-280.81485578685266,194.35314780023896,0,0
-278.50456797925426,218.6957491154574,0,0
-275.32662897269535,219.25844986405255,0,0
-276.4118268293551,242.00792170490126,0,0
-278.7095026863991,244.13988522347572,0,0
-276.10535142818304,-251.00527397071306,0,0
-279.12783681081015,-241.1493190704985,0,0
-278.66459303757284,-239.09673113784757,0,0
-266.27057503072376,-236.66222905642974,0,0
-273.94277964496166,-219.83554917266747,0,0
-276.7665747563454,-211.0650506219518,0,0
-277.6166607662183,-190.98447503573726,0,0
-275.3022516200929,-184.323297739643,0,0
-275.9626900714034,-168.3029616450519,0,0
-273.4968759834536,-164.36308966033084,0,0
-270.88154735714613,-159.49284890851928,0,0
-264.0581768701424,-156.42270110655204,0,0
-282.592299446796,-133.738490687897,0,0
-265.76206268061657,-129.80098737514817,0,0
-274.56935794906235,-112.99920407364232,0,0
-273.8132711764937,-100.92532294637499,0,0
-281.9252546139129,-98.39844484116057,0,0
-273.83585549621415,-96.23753318482362,0,0
-277.0094772141275,-66.70338260253615,0,0
-264.50176327636683,-68.9266190769027,0,0
-266.078111734531,-55.55138084060658,0,0
-283.14036212146027,-54.5698876186123,0,0
-276.7361728868308,-30.449485666550327,0,0
-275.6588746431958,-26.74912914342974,0,0
-274.3989712136378,-22.82833714797648,0,0
-281.52442348134707,-13.597867599230906,0,0
-267.08607447187387,-1.8306211341613032,0,0
-272.449174865891,23.036350038235216,0,0
-278.1779254236181,15.547071087406577,0,0
-281.01156185203183,37.509406241532396,0,0
-281.5626743855186,36.49353516879923,0,0
-269.8287343964447,63.93149971845025,0,0
-266.8377163256966,57.17810580824501,0,0
-278.7151015736876,86.0743198927839,0,0
-280.38320422832925,87.72528397740683,0,0
-265.8012324059489,87.97863999499553,0,0
-270.6218881201746,108.68277189861361,0,0
-266.8473760076119,124.92556614623126,0,0
-279.78514505644097,130.77968663487383,0,0
-266.9535559452506,130.5457553885854,0,0
-277.8851648168545,147.37576474537758,0,0
-269.67260807371184,163.59896181439916,0,0
-278.77996207941334,167.7819785781096,0,0
-277.70404675574065,177.6515126894808,0,0
-282.77407259003564,190.95214787984827,0,0
-268.66677588068427,192.00492580808157,0,0
-265.21763947899086,209.63226500162722,0,0
-265.83425278478245,217.00989783862812,0,0
-275.57725605617435,230.4963247575704,0,0
-278.57677129775163,237.64596182480815,0,0
-264.3480970865861,247.05262728842544,0,0
-268.1683795549409,-256.8023949075525,0,0
-269.3225149067233,-234.731160014916,0,0
-265.3637993347878,-232.9440710044253,0,0
-269.9608645486208,-219.23688424110276,0,0
-257.3080109968935,-218.53181241419148,0,0
-265.79343520320754,-203.15703845053946,0,0
-254.6954152339452,-187.66786398062905,0,0
-265.72440070738776,-184.8069722365142,0,0
-259.2545252311692,-181.5675984768874,0,0
-264.2192583408713,-171.06624641474252,0,0
-256.89355775697254,-149.40456744624916,0,0
-264.05797260877404,-132.07432326090023,0,0
-263.8458432187075,-129.8701813870006,0,0
-263.4975278576454,-121.97260352529766,0,0
-267.1807206352082,-118.35343669293526,0,0
